time,temperature_2m,relative_humidity_2m,soil_temperature_0_to_7cm,soil_moisture_0_to_7cm,shortwave_radiation,et0_fao_evapotranspiration_mm,precipitation_mm
2020-10-08T12:00:00,23.6,44,24.6,0.179,1053.0,0.71,0.0
2020-10-08T13:00:00,23.9,43,25.9,0.177,1026.0,0.71,0.0
2020-10-08T14:00:00,24.3,42,26.8,0.174,977.0,0.68,0.0
2020-10-08T15:00:00,24.4,39,26.8,0.173,764.0,0.56,0.0
2020-10-08T16:00:00,23.8,38,26.4,0.172,567.0,0.42,0.0
2020-10-08T17:00:00,23.2,39,25.5,0.171,396.0,0.29,0.0
2020-10-08T18:00:00,20.9,58,24.1,0.171,165.0,0.11,0.0
2020-10-08T19:00:00,18.5,55,22.1,0.171,7.0,0.02,0.0
2020-10-08T20:00:00,17.5,61,20.6,0.171,0.0,0.02,0.0
2020-10-08T21:00:00,16.5,68,19.5,0.171,0.0,0.01,0.0
2020-10-08T22:00:00,16.8,66,18.8,0.171,0.0,0.01,0.0
2020-10-08T23:00:00,16.8,66,18.2,0.171,0.0,0.02,0.0
2020-10-09T00:00:00,15.9,71,17.9,0.171,0.0,0.02,0.0
2020-10-09T01:00:00,15.1,79,17.5,0.171,0.0,0.01,0.0
2020-10-09T02:00:00,15.1,82,17.2,0.171,0.0,0.0,0.0
2020-10-09T03:00:00,15.3,81,17.1,0.169,0.0,0.0,0.0
2020-10-09T04:00:00,15.2,86,17.0,0.171,0.0,0.0,0.2
2020-10-09T05:00:00,14.8,91,16.9,0.172,0.0,0.0,0.1
2020-10-09T06:00:00,15.0,89,16.8,0.172,0.0,0.0,0.0
2020-10-09T07:00:00,15.4,87,16.7,0.172,23.0,0.02,0.0
2020-10-09T08:00:00,17.2,80,17.5,0.172,173.0,0.1,0.0
2020-10-09T09:00:00,18.8,71,18.8,0.172,325.0,0.21,0.0
2020-10-09T10:00:00,20.5,66,20.8,0.171,602.0,0.39,0.0
2020-10-09T11:00:00,22.0,60,22.8,0.17,781.0,0.52,0.0
2020-10-09T12:00:00,23.5,55,24.8,0.168,966.0,0.66,0.0
2020-10-09T13:00:00,23.9,53,25.8,0.166,834.0,0.59,0.0
2020-10-09T14:00:00,24.5,49,26.7,0.165,871.0,0.62,0.0
2020-10-09T15:00:00,24.0,45,27.0,0.164,693.0,0.51,0.1
2020-10-09T16:00:00,23.5,47,26.5,0.165,537.0,0.4,0.2
2020-10-09T17:00:00,22.4,51,25.5,0.166,350.0,0.26,0.3
2020-10-09T18:00:00,20.1,76,23.8,0.166,117.0,0.08,0.0
2020-10-09T19:00:00,19.1,68,22.1,0.166,6.0,0.0,0.0
2020-10-09T20:00:00,17.6,71,20.8,0.166,0.0,0.0,0.0
2020-10-09T21:00:00,15.9,76,19.6,0.166,0.0,0.0,0.0
2020-10-09T22:00:00,14.6,77,18.6,0.167,0.0,0.0,0.0
2020-10-09T23:00:00,15.1,70,17.9,0.167,0.0,0.0,0.0
2020-10-10T00:00:00,15.3,74,17.5,0.167,0.0,0.02,0.0
2020-10-10T01:00:00,14.9,83,17.2,0.167,0.0,0.0,0.0
2020-10-10T02:00:00,14.6,89,17.0,0.167,0.0,0.0,0.0
2020-10-10T03:00:00,14.2,96,17.0,0.167,0.0,0.0,0.0
2020-10-10T04:00:00,14.4,97,16.7,0.167,0.0,0.0,0.0
2020-10-10T05:00:00,14.9,98,16.8,0.167,0.0,0.0,0.0
2020-10-10T06:00:00,15.0,96,16.7,0.168,0.0,0.0,0.0
2020-10-10T07:00:00,15.1,95,16.6,0.168,27.0,0.01,0.0
2020-10-10T08:00:00,17.0,82,17.7,0.168,239.0,0.13,0.0
2020-10-10T09:00:00,19.4,68,19.5,0.168,489.0,0.31,0.1
2020-10-10T10:00:00,20.9,59,21.3,0.17,627.0,0.41,0.3
2020-10-10T11:00:00,21.1,62,22.6,0.17,686.0,0.45,0.1
2020-10-10T12:00:00,21.9,57,23.8,0.169,732.0,0.5,0.0
2020-10-10T13:00:00,22.0,55,24.9,0.167,829.0,0.55,0.0
2020-10-10T14:00:00,22.1,54,25.5,0.166,788.0,0.53,0.0
2020-10-10T15:00:00,24.0,50,26.2,0.167,765.0,0.54,0.1
2020-10-10T16:00:00,23.1,49,26.0,0.166,546.0,0.4,0.0
2020-10-10T17:00:00,21.9,53,25.0,0.166,326.0,0.25,0.1
2020-10-10T18:00:00,20.0,63,23.6,0.166,139.0,0.1,0.0
2020-10-10T19:00:00,18.0,76,22.0,0.166,5.0,0.03,0.0
2020-10-10T20:00:00,16.8,80,20.7,0.167,0.0,0.0,0.1
2020-10-10T21:00:00,16.0,87,19.5,0.174,0.0,0.0,0.7
2020-10-10T22:00:00,16.0,93,18.6,0.175,0.0,0.0,0.1
2020-10-10T23:00:00,15.1,97,18.0,0.176,0.0,0.0,0.1
2020-10-11T00:00:00,14.6,96,17.4,0.176,0.0,0.0,0.0
2020-10-11T01:00:00,14.6,93,16.9,0.176,0.0,0.0,0.0
2020-10-11T02:00:00,14.3,93,16.5,0.176,0.0,0.0,0.0
2020-10-11T03:00:00,15.0,92,16.5,0.199,0.0,0.0,0.0
2020-10-11T04:00:00,14.6,93,16.1,0.2,0.0,0.0,0.1
2020-10-11T05:00:00,14.6,94,15.9,0.203,0.0,0.0,0.3
2020-10-11T06:00:00,14.5,94,15.8,0.211,0.0,0.0,0.5
2020-10-11T07:00:00,14.4,96,15.8,0.211,11.0,0.02,0.1
2020-10-11T08:00:00,15.6,89,16.2,0.213,127.0,0.08,0.1
2020-10-11T09:00:00,16.7,82,17.1,0.213,218.0,0.14,0.0
2020-10-11T10:00:00,17.9,77,18.1,0.213,302.0,0.2,0.1
2020-10-11T11:00:00,18.8,73,19.4,0.213,397.0,0.27,0.1
2020-10-11T12:00:00,20.3,65,20.9,0.212,530.0,0.37,0.0
2020-10-11T13:00:00,21.5,59,22.0,0.21,558.0,0.4,0.0
2020-10-11T14:00:00,21.9,54,22.7,0.208,526.0,0.38,0.0
2020-10-11T15:00:00,21.8,57,22.8,0.195,389.0,0.29,0.0
2020-10-11T16:00:00,21.9,54,23.0,0.194,399.0,0.28,0.0
2020-10-11T17:00:00,21.8,53,22.8,0.193,282.0,0.21,0.0
2020-10-11T18:00:00,20.0,64,21.9,0.193,103.0,0.09,0.0
2020-10-11T19:00:00,18.4,73,20.6,0.193,4.0,0.03,0.0
2020-10-11T20:00:00,17.9,73,19.8,0.193,0.0,0.01,0.0
2020-10-11T21:00:00,17.1,75,19.1,0.193,0.0,0.0,0.0
2020-10-11T22:00:00,16.0,79,18.4,0.193,0.0,0.0,0.0
2020-10-11T23:00:00,15.8,77,17.8,0.193,0.0,0.0,0.0
2020-10-12T00:00:00,15.8,74,17.2,0.193,0.0,0.01,0.0
2020-10-12T01:00:00,16.3,71,17.0,0.192,0.0,0.02,0.0
2020-10-12T02:00:00,16.6,69,17.0,0.192,0.0,0.02,0.0
2020-10-12T03:00:00,15.1,81,16.4,0.189,0.0,0.0,0.0
2020-10-12T04:00:00,14.4,84,16.0,0.189,0.0,0.0,0.0
2020-10-12T05:00:00,14.1,87,15.8,0.19,0.0,0.0,0.0
2020-10-12T06:00:00,13.8,92,15.6,0.19,0.0,0.0,0.0
2020-10-12T07:00:00,14.9,88,15.8,0.19,26.0,0.01,0.0
2020-10-12T08:00:00,17.0,79,16.9,0.19,237.0,0.13,0.0
2020-10-12T09:00:00,19.4,67,18.8,0.189,515.0,0.32,0.0
2020-10-12T10:00:00,20.9,61,20.8,0.19,716.0,0.46,0.3
2020-10-12T11:00:00,21.7,59,22.3,0.189,729.0,0.49,0.1
2020-10-12T12:00:00,23.1,54,23.9,0.187,840.0,0.58,0.0
2020-10-12T13:00:00,23.8,53,25.1,0.185,866.0,0.6,0.0
2020-10-12T14:00:00,23.7,51,25.6,0.184,739.0,0.53,0.0
2020-10-12T15:00:00,23.4,48,25.5,0.181,695.0,0.5,0.0
2020-10-12T16:00:00,23.0,46,25.2,0.18,503.0,0.38,0.0
2020-10-12T17:00:00,21.5,55,24.2,0.179,288.0,0.23,0.0
2020-10-12T18:00:00,20.0,63,22.9,0.179,112.0,0.1,0.0
2020-10-12T19:00:00,18.2,72,21.4,0.179,5.0,0.02,0.0
